person,trans_amount
7824,90.43
7825,149.17
7826,79.13
7827,81.10000000000001
7828,71.24
7829,201.14999999999998
7831,200.03000000000003
7832,9.670000000000002
7833,268.76
7835,21.14
7836,80.02000000000001
13086,204.77
7839,221.02999999999997
7841,304.54999999999995
7842,196.23000000000002
13125,0.0
7844,114.32
7848,24.1
7849,10.21
7850,352.16999999999996
12546,93.35
7852,149.66000000000003
7853,71.94
7854,6.9
7855,79.80000000000001
7856,95.91999999999999
7857,112.41000000000001
7858,62.31
6956,273.6
7860,0.84
7861,26.520000000000003
7862,200.45999999999998
13254,58.25
7864,203.95
7865,68.51
7866,301.12
7867,21.24
7868,0.0
12046,6.75
7870,66.05
7872,33.12
7873,64.42
7874,73.95
7875,101.59
5876,42.39
7878,4.37
7880,200.03999999999996
7881,238.48000000000002
9383,6.84
7883,314.78000000000003
7885,27.86
7886,16.44
7888,49.49
7889,13.57
7890,0.0
7893,156.03
7894,39.3
3170,209.08999999999997
7897,60.79
7898,16.83
7520,34.82
7902,172.15
7903,170.89
7904,17.009999999999998
7905,199.07999999999998
7906,0.31
7907,120.64
7908,30.450000000000003
7909,228.95
7910,10.85
7196,184.06
7912,104.58
7913,472.66
7914,15.19
7915,150.53
7916,155.66
7917,0.0
9779,213.39
7919,185.54
7920,240.62999999999997
7921,118.63000000000001
13575,90.61
7923,29.18
7924,0.0
7926,316.52000000000004
9218,25.509999999999998
10413,224.86
6762,32.45
7932,26.74
7933,71.78
6116,16.75
7938,3.76
2062,25.890000000000004
7941,107.03999999999999
15501,9.700000000000001
7942,4.95
7943,74.9
7945,10.6
8361,29.79
7946,7.42
7947,69.85
7949,156.95
7950,38.62
7951,135.37
7952,25.259999999999998
7954,0.6900000000000001
7956,97.78999999999999
7958,32.6
7549,103.47
7961,174.35000000000002
7963,130.67999999999998
7964,223.70000000000002
14752,143.79
7966,24.240000000000002
7967,198.22
7968,49.61
7969,17.57
7970,23.36
7971,84.08
7972,43.980000000000004
7973,96.35000000000001
7974,77.38
7976,2.3000000000000003
7977,24.28
7980,11.260000000000002
7981,111.24000000000002
13948,12.0
7983,94.22999999999998
7985,125.61000000000001
13959,59.06
7987,377.84000000000003
7989,1011.8199999999999
7990,39.42
13982,2.42
7993,56.52000000000001
7994,170.54
6772,106.41
7995,21.93
7996,163.93
14015,47.93000000000001
7999,209.36
8000,49.510000000000005
8001,42.58
8002,8.8
14051,156.07000000000002
8004,101.42
8005,726.9699999999999
8008,18.060000000000002
8009,188.28
8010,53.480000000000004
8011,82.08000000000001
14110,203.69
8017,61.209999999999994
8018,42.09
8019,1.98
8023,411.74
8024,127.64
8025,192.3
14185,1.19
8027,303.95000000000005
14196,21.88
8029,87.6
8030,75.13
8032,15.830000000000002
8033,14.88
8034,25.75
8035,20.86
8036,166.85
10596,38.39
8038,53.17
8042,536.55
8044,9.81
8045,56.32000000000001
8046,139.38
8049,307.42
8051,46.99
14353,10.23
8056,409.0499999999999
14386,27.699999999999996
8058,154.99000000000004
8059,43.730000000000004
8060,9.799999999999999
8061,4.3100000000000005
14437,22.39
8068,135.43
14486,17.720000000000002
8071,0.05
8072,10.09
8074,16.240000000000002
8075,20.09
14528,2.75
8078,68.96000000000001
8079,11.27
8081,183.89000000000001
14565,92.35999999999999
8085,21.19
14593,260.71000000000004
8089,49.980000000000004
8090,17.110000000000003
8091,131.01
8092,60.480000000000004
8093,32.89
8094,34.22
8095,92.48
15409,30.62
8097,65.15
8098,12.43
1887,52.51
8101,20.650000000000002
8102,87.32
8103,233.78000000000003
8105,138.56
8106,3.41
8107,4.27
8108,256.77000000000004
8110,126.63
8111,10.469999999999999
8112,0.0
8113,23.96
8114,81.27
8115,131.59
8119,24.36
8120,55.39
8121,77.03999999999999
8122,37.400000000000006
8123,200.98000000000002
8124,89.36
8125,215.63
14878,166.0
10464,749.29
8129,147.95
8131,0.0
8132,18.11
8133,0.0
8135,42.91
8136,36.8
8137,185.92000000000002
8138,24.25
8139,7.780000000000001
14958,4.85
8142,16.229999999999997
8143,6.58
14968,14.179999999999998
8146,68.32000000000001
8147,106.32
8149,188.3
14999,56.45
8151,252.85
8152,70.42
8153,82.21
8154,162.32
15037,10.95
8157,16.69
119,34.22
685,5.890000000000001
8160,70.05
8161,90.43
8163,134.08
8164,31.34
8166,109.51
8167,43.879999999999995
8169,67.31
8171,611.83
8173,180.04999999999995
8175,126.74
8176,69.79
14703,12.329999999999998
15180,30.29
8182,237.87999999999997
8183,12.400000000000002
8185,7.19
8188,363.3599999999999
8189,269.47
8190,11.77
8191,78.51
8193,19.41
8194,7.039999999999999
150,19.78
9242,7.140000000000001
8199,0.0
8201,22.970000000000002
8202,4.66
8203,30.750000000000004
8205,183.67000000000002
14078,157.56
8206,122.66000000000001
16,144.10999999999999
8209,31.85
15454,51.769999999999996
6778,69.87
8212,205.98000000000002
8213,0.0
8214,52.0
8216,58.400000000000006
7026,224.46
8218,2.12
8220,20.93
8221,111.51000000000002
4163,265.64
3162,54.690000000000005
14609,208.36999999999998
8228,96.72
8229,136.35999999999999
8230,85.4
8232,43.93000000000001
8233,31.13
8234,182.51999999999998
8235,90.66999999999999
8236,69.50999999999999
8237,57.69
8238,12.670000000000002
8240,57.14
8242,279.65000000000003
8243,149.42
8245,56.650000000000006
8246,54.3
8247,123.25000000000001
8248,2.76
8249,132.82
8250,55.47
8251,195.06
8252,78.36
8253,261.11
8254,166.93
15705,118.43
8256,49.3
8257,61.669999999999995
8258,135.66
8259,18.92
16672,124.17999999999998
8261,73.42999999999999
8262,83.76
8265,240.23999999999998
15794,25.609999999999996
8268,363.2
8269,28.29
8270,61.06
8271,21.110000000000003
8272,766.5499999999998
8274,63.510000000000005
7673,17.490000000000002
8278,19.63
8279,7.66
8280,59.78
6892,21.48
8282,7.199999999999999
8284,16.22
8288,131.28
8291,151.31
8295,47.99
8296,107.61
8297,29.29
8299,188.62
970,19.86
8301,25.060000000000002
8302,19.029999999999998
8303,43.64
8304,79.5
8305,224.45
8306,111.04
16016,18.21
8309,121.18
8310,55.88999999999999
8311,86.53000000000002
8312,0.41000000000000003
8314,9.26
8315,27.169999999999995
8316,130.02
8317,280.54999999999995
8318,30.07
8319,172.01
8320,17.89
8321,28.09
8322,193.35
8323,110.58000000000001
8324,57.66
8326,273.44
8327,2.4000000000000004
8328,258.98
8329,46.519999999999996
8330,13.84
8331,99.0
16162,11.3
8333,65.71000000000001
12708,94.36999999999999
8335,86.00000000000001
8337,91.25
8340,0.13
8341,4.62
15506,121.18
8345,7.36
4958,26.42
587,79.29
8349,15.350000000000001
8350,137.83
4183,281.24
8352,272.90999999999997
8353,21.86
8354,192.35000000000002
8355,30.729999999999997
8356,13.36
8358,13.52
8359,0.0
16316,16.73
16343,109.88999999999999
8362,38.61
8363,18.54
8364,56.39
3803,4.78
8367,107.60999999999999
16383,8.57
9867,47.50000000000001
8369,17.67
8370,81.51
8371,495.89
8372,124.2
8373,29.58
8374,33.480000000000004
8375,35.230000000000004
8376,32.120000000000005
8377,169.56
8379,12.419999999999998
8380,19.619999999999997
8381,106.48000000000002
8383,33.44
8385,237.42000000000002
8387,60.650000000000006
8388,14.39
8389,147.19
8390,26.890000000000004
8391,158.84
16531,126.72
8396,39.5
8397,199.99999999999997
8398,59.2
8399,25.46
8401,141.35000000000002
8402,14.37
8404,29.609999999999996
12071,28.689999999999998
8408,20.69
8409,185.67999999999998
8410,172.73000000000002
8415,165.20999999999998
8417,18.069999999999997
8420,15.09
8421,311.24999999999994
8422,14.490000000000002
8423,195.57
8424,55.86
8427,254.2
16766,42.89
4383,10.700000000000001
8430,19.83
16785,23.37
8434,39.08
8435,73.52
8436,166.14999999999998
8437,129.51
8438,168.70000000000002
1528,52.169999999999995
6177,6.14
7061,34.3
8442,170.85
3594,2.2100000000000004
8445,75.44999999999999
8446,50.07
7389,55.519999999999996
8448,28.02
8449,91.68
8450,202.04000000000002
8451,45.08
8452,22.389999999999997
8453,37.91
16881,15.29
1897,126.28999999999999
8457,14.5
8458,145.99
8459,135.41000000000003
8460,22.52
8463,135.48000000000002
16930,190.11
8465,24.43
8467,17.93
16948,14.510000000000002
8470,17.25
4205,1031.88
8472,275.01
8473,24.89
8474,101.1
8475,124.65
8476,319.49
8477,21.59
19,20.78
2523,54.15
8483,134.07999999999998
10328,26.88
8487,200.9
8488,152.33
8489,11.41
8491,21.3
6319,127.73
8492,8.65
16556,78.31
8494,4.06
8495,224.22000000000003
8496,51.47
8497,89.32999999999998
8498,36.769999999999996
4181,15.01
8501,70.64
8502,2.13
8503,68.25
8504,0.0
8505,284.53000000000003
8506,83.41
8508,37.17
172,1.6099999999999999
8512,158.07999999999998
8513,19.88
8514,27.8
8515,214.28000000000003
8516,256.39
8517,94.43
8518,162.37
14286,102.47999999999999
8520,9.94
8521,25.639999999999993
8522,0.0
9748,156.26
8525,141.74
8527,326.78000000000003
8529,124.66999999999999
16994,12.780000000000001
8533,287.65
8534,244.28
8260,0.0
8536,30.59
8537,40.22
352,9.969999999999999
8542,38.620000000000005
8543,244.25
8544,243.47
8545,42.43
8546,138.49999999999997
2720,0.0
8549,53.92
8550,139.63000000000002
8552,154.74
8554,39.49
8555,11.39
4189,45.59
4222,462.55
8559,83.06
8560,156.45
8561,185.27999999999997
8562,49.87
8563,52.25
8564,693.8
8336,11.720000000000002
7078,153.01
8567,231.66000000000003
8568,0.0
549,342.15999999999997
8574,48.97
8575,107.78
8576,84.10000000000001
8578,9.18
8579,265.82
8581,29.05
4798,34.9
8584,31.660000000000004
621,154.02000000000004
8587,267.05
3287,8.5
8591,135.2
8592,11.81
9901,103.36999999999999
8594,24.569999999999997
8595,17.709999999999997
8598,137.85999999999999
731,25.04
744,47.349999999999994
257,121.86
8603,10.63
8605,23.16
8606,303.15000000000003
14224,13.370000000000001
8608,1.42
8609,179.69
8610,489.02000000000004
8611,7.03
8613,0.38
826,178.14000000000001
1711,148.35
8616,126.14
8617,11.27
8618,13.190000000000001
8619,19.83
8620,1.7000000000000002
8621,26.85
8622,12.129999999999999
8623,58.480000000000004
8624,106.58999999999999
8625,91.82
8626,212.76
8627,43.61
8628,8.56
8629,11.8
6591,66.44
8631,181.81999999999996
8632,106.8
8633,0.29
8635,92.31
8636,124.75
8637,324.28999999999996
8639,122.64
8641,91.08999999999999
8643,12.870000000000001
8644,19.650000000000002
8646,103.08000000000001
8647,15.23
8648,0.0
8649,3.52
8650,39.78
8651,252.51999999999995
8652,93.31
8653,197.10999999999999
8654,13.08
8655,22.57
1072,14.000000000000004
8657,868.51
8660,44.44
8662,69.08
8665,21.05
8667,25.75
8668,118.71
8669,16.080000000000002
8670,130.35999999999999
15927,124.10000000000001
8675,143.12
3619,61.45
8677,38.38
1221,18.270000000000003
8679,119.63
8681,243.20000000000002
8682,42.49999999999999
2316,10.889999999999999
8683,174.45
9850,58.17
2634,261.65
8688,51.21
8689,14.25
8692,159.42
1312,111.85
8695,132.24
8696,50.129999999999995
8699,182.17999999999998
8700,237.32000000000002
8702,9.17
8705,88.80000000000001
8707,87.49000000000001
8708,262.18
8710,92.69000000000001
8711,35.32
8712,9.420000000000002
8713,0.0
8716,927.42
8718,3.4499999999999997
8720,199.73000000000005
8721,87.04
8722,182.09000000000003
8723,80.98
8724,17.04
8727,57.62
8140,51.559999999999995
8732,148.60000000000002
8734,24.52
8735,43.459999999999994
5895,44.68
8737,408.78999999999996
1589,146.51999999999998
8739,95.23
8740,313.84999999999997
8741,25.52
8743,46.11
8746,84.22999999999999
8747,154.02999999999997
8748,221.2
8749,47.64
8750,155.82999999999998
1658,57.11
8752,139.10999999999999
8753,14.4
8754,182.64
8755,13.629999999999999
8756,231.13
8758,35.769999999999996
8760,13.790000000000001
8761,185.07999999999998
8762,23.04
8763,12.4
8765,18.67
8766,155.04
5527,24.040000000000003
8768,12.780000000000001
8769,174.74
8770,22.280000000000005
14384,213.45
8771,162.32
8773,8.51
8774,174.78
8775,182.39000000000001
8777,52.559999999999995
1841,236.94
8779,171.69
8780,101.48000000000002
8781,147.17000000000002
8782,127.94
8785,68.56
8786,16.91
8788,219.70000000000002
7576,184.59
8793,87.7
8794,108.66
1921,2.83
8796,29.17
4263,106.86
8799,0.0
8800,94.53999999999999
8801,33.9
1982,39.72
8338,43.35
1987,75.63
1996,32.489999999999995
2001,19.74
8807,23.619999999999997
8808,201.88
8809,540.3399999999999
8810,33.8
6937,125.28999999999999
8812,18.340000000000003
8814,48.53
8815,40.4
8818,30.49
8820,155.26999999999998
8822,74.22
8823,379.05
15941,8.9
8826,286.34000000000003
8827,170.48000000000002
8828,109.9
8829,33.25000000000001
8830,23.22
8831,102.30000000000001
8832,11.87
795,24.57
8835,22.450000000000003
8836,2.35
9858,21.869999999999997
8838,63.42999999999999
10373,19.52
8841,0.0
8842,89.84
8843,135.48
8844,270.94
8845,93.16
8846,242.97
8848,114.9
8849,98.91
8850,1.62
8852,77.46000000000001
8853,122.42000000000002
8854,9.87
8855,66.05000000000001
9462,96.13
15915,328.04
12798,30.86
8858,134.84
8859,348.5899999999999
8860,204.65
8861,12.690000000000001
8862,2.63
8863,88.25000000000001
8864,103.63
2342,40.400000000000006
8866,52.34
8867,58.24
8869,77.72
8871,20.479999999999997
8872,15.310000000000002
31,18.740000000000002
8874,29.68
5363,44.980000000000004
8877,17.94
8878,53.6
8880,68.06
8881,15.11
8882,21.82
8883,16.8
8887,0.0
8888,90.72
2498,18.52
8890,37.07
8891,150.45
8893,180.42000000000002
8894,87.57000000000002
8895,181.35
8896,29.86
8897,52.33
8899,287.31
8900,71.36999999999999
7123,214.3
8905,60.22
4281,237.69
8907,218.93
6763,17.150000000000002
8910,204.89999999999998
2603,239.23
8912,25.77
2614,330.42999999999995
8914,11.64
8916,245.23
8917,30.88
8918,0.0
8919,25.07
8920,109.65
8921,92.91
2649,41.74
8923,68.74
8925,101.92999999999999
7126,67.64
1442,0.0
8928,81.64
8929,174.93
8930,18.910000000000004
8932,83.35000000000001
8933,98.37
8934,78.89000000000001
12786,9.35
8937,135.14999999999998
2728,12.81
8939,4.31
8941,14.080000000000002
2745,0.0
8943,0.0
8944,187.82
9987,0.0
8946,96.7
8947,37.01
2771,0.8200000000000001
8949,101.49000000000001
8950,11.46
8951,5.67
8952,145.09000000000003
8953,31.46
2815,18.34
8955,63.16
8956,88.5
8957,25.48
8958,169.65
8959,68.03
8960,51.7
8961,25.35
8962,9.48
8963,149.81
14636,12.34
8966,9.659999999999998
8968,9.72
5156,18.0
8970,118.77000000000001
8972,221.98999999999998
2903,66.08
7135,220.16
9410,270.42999999999995
8975,162.16
8977,27.259999999999998
8825,136.36
8979,440.30999999999995
8981,73.67999999999999
8982,59.87
8984,25.200000000000003
8986,38.89
8987,242.52
8988,33.19
8990,200.51
8991,952.11
8992,12.0
8994,290.29
8995,123.96999999999998
8996,29.700000000000003
8997,81.96
9066,17.24
8999,160.87
9001,5.12
9002,32.67
9003,189.88
9004,259.84
9006,38.88
9007,159.42000000000002
9008,18.1
9009,108.27000000000001
3179,3.5
9011,65.3
9013,71.02
7398,11.51
9015,147.47
9016,153.9
9017,127.37
9018,77.71
3237,90.24000000000001
9020,19.53
9021,22.78
9022,118.43
12286,58.06
9024,40.879999999999995
9025,102.71
9026,248.7
9027,24.03
9028,178.39
9029,21.009999999999998
9030,2.01
9031,16.75
9032,272.96000000000004
3315,0.0
9036,44.040000000000006
9037,206.47
3346,62.93
11377,43.230000000000004
9042,133.04000000000002
9043,2.23
9044,0.0
9045,75.22
9047,28.700000000000003
11119,3.23
9050,64.95
9052,427.97999999999996
9053,237.29
9054,232.51
9055,105.57
9056,109.57000000000001
3442,11.96
9058,21.28
9060,36.489999999999995
9061,18.7
9062,115.15
9063,11.639999999999999
9064,291.05
9065,25.369999999999997
15702,8.0
9068,179.28000000000003
9069,118.48
9070,197.93
9071,3.32
9072,111.96
9074,18.75
9075,0.0
1538,639.0400000000001
134,195.35000000000002
9077,189.37
9079,168.71
8906,84.93
9082,44.24
13319,43.65
9084,22.75
9085,17.77
3624,16.750000000000004
9087,203.02
9088,13.0
9090,44.28
9091,234.35
9092,177.47999999999996
9093,107.43
9094,55.84
9096,8.29
9097,216.49
9098,0.0
9101,122.57000000000001
9102,262.19
9104,98.07
2527,25.450000000000003
9107,32.3
9109,29.369999999999997
9110,21.79
9111,19.53
9112,147.95
9113,19.35
9114,125.99
5325,175.80999999999997
9116,11.959999999999999
9117,55.730000000000004
9120,772.8
9122,312.91
9123,18.24
9125,77.78
9126,17.16
9127,89.46
6168,92.42000000000002
9129,69.53
9130,2.95
9134,13.530000000000001
9136,111.83
9138,5.84
9139,102.03999999999999
9140,186.81000000000003
9141,69.47
9144,81.41
9147,391.5
9148,47.459999999999994
4023,14.080000000000002
12703,0.0
9151,76.5
9153,91.0
9154,9.71
7590,118.77000000000001
9156,92.0
9157,12.77
4100,214.33999999999997
9159,19.61
9160,103.55
9162,276.74
9163,241.82
9165,268.71
9166,301.1
9167,173.92
9168,40.38
9169,165.69
15023,128.14
9171,76.62
9172,114.80000000000001
11197,35.2
9175,331.31999999999994
9176,33.06
9177,117.55999999999996
9179,72.48
9181,26.48
9182,137.59
4274,27.160000000000004
9186,236.05
4310,21.61
9190,6.55
2296,29.67
4342,55.72
9199,147.07
9200,299.72
9202,51.99
9203,110.97999999999999
9204,114.32
9205,37.87
9206,122.57000000000001
4413,23.209999999999997
9208,86.25999999999999
9209,139.44
9210,48.83
9211,903.93
9213,7.91
9214,49.160000000000004
9215,60.730000000000004
4468,20.03
9219,104.36000000000001
4488,46.959999999999994
9221,16.93
9222,10.370000000000001
9223,8.07
9225,368.99
4973,105.18999999999998
9227,113.53
9230,53.92
9231,98.32
14,56.22
9235,12.36
9236,57.870000000000005
9241,204.4
9243,353.97
9244,136.79999999999998
9245,18.81
9246,20.25
4644,139.03
9251,53.86
16951,3.3400000000000003
9254,131.07999999999998
9256,5.550000000000001
9257,37.78
9258,28.31
9261,334.08
9262,147.46999999999997
9264,264.49
9265,53.00000000000001
9268,20.9
9269,157.81
9270,176.42999999999998
9271,64.28
9272,14.729999999999999
9273,31.819999999999997
9275,139.09
9276,219.34
9277,96.03999999999999
9280,89.42999999999999
9281,63.9
9282,151.39999999999998
9283,101.10999999999999
9285,187.22000000000003
4840,22.69
9288,163.15
9289,33.53
10007,26.32
9291,8.790000000000001
9292,187.73000000000002
9293,308.59
9295,131.29999999999998
9297,27.830000000000002
9298,52.81
9300,9.78
9301,72.05000000000001
9302,38.25
9303,82.27000000000001
9305,166.89000000000001
9306,103.16999999999999
5632,110.83
9309,19.92
5027,9.11
9312,57.97
9314,68.09000000000002
9315,196.25000000000003
9316,93.72
9317,69.6
9318,146.07
9319,4.720000000000001
9320,163.31
16076,53.86
9323,53.43
9325,261.26
9326,6.6499999999999995
9327,62.81
1069,7.16
9330,11.46
9331,14.760000000000002
9332,130.01
9333,23.21
9334,20.049999999999997
9337,70.87
9338,17.03
9340,46.559999999999995
9341,46.83
9342,282.06
9343,117.33000000000001
10513,16.2
9345,270.38
7198,17.77
9347,132.98
9348,217.77999999999997
9349,34.22
9350,2.86
9351,59.940000000000005
9352,17.01
9353,7.0
9354,22.13
9357,280.07
9359,16.07
9360,132.1
9361,49.53999999999999
9362,103.74
9365,140.5
9366,222.44999999999996
9367,2.6100000000000003
9370,59.71
9371,98.1
9372,104.64000000000001
9374,150.42000000000002
9381,128.73
15761,103.51
9384,18.89
9385,27.72
9387,115.99000000000001
9388,214.42000000000002
5489,69.69
9397,42.760000000000005
9399,134.31
4363,16.95
9401,106.69000000000001
9405,185.72
15130,0.0
9408,23.959999999999997
3197,18.509999999999998
9411,241.76999999999998
9412,194.79999999999998
9414,74.02000000000001
9415,48.71
9416,241.67000000000002
319,87.65
9420,120.47999999999999
9421,56.23
9422,165.58999999999997
9423,32.06
9424,133.54000000000002
9425,73.10000000000001
9428,92.38
12834,97.49000000000001
9429,18.81
9430,41.07
9432,286.53000000000003
9433,197.37000000000003
9434,151.61
9435,46.24
592,153.64999999999998
9438,51.14
9439,83.63
9440,681.59
9441,200.8
9442,70.88
9445,6.5600000000000005
