offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,user_id
3.0,1.0,1.0,0.0,1.0,1.0,5.0,1985
6.0,1.0,0.0,1.17,1.0,,0.0,1985
1.0,1.0,1.0,15.75,1.0,1.0,10.0,1986
3.0,0.0,1.0,0.0,,0.0,5.0,1986
0.0,1.0,1.0,19.43,1.0,1.0,10.0,1986
8.0,1.0,1.0,347.37,1.0,1.0,10.0,1986
6.0,1.0,1.0,16.72,1.0,1.0,2.0,1986
4.0,1.0,1.0,23.14,1.0,1.0,5.0,1989
2.0,1.0,0.0,0.0,0.0,,0.0,1989
1.0,1.0,0.0,24.439999999999998,1.0,,0.0,1989
6.0,1.0,1.0,17.12,1.0,1.0,2.0,1989
4.0,1.0,0.0,0.0,1.0,,0.0,1992
5.0,1.0,0.0,0.0,1.0,,0.0,1992
3.0,1.0,0.0,0.0,1.0,,0.0,1992
0.0,0.0,0.0,0.0,,,0.0,1992
8.0,1.0,0.0,0.0,1.0,,0.0,1992
5.0,1.0,1.0,13.88,1.0,1.0,3.0,1994
2.0,1.0,0.0,70.16,1.0,,0.0,1994
7.0,0.0,0.0,0.0,,,0.0,1994
8.0,1.0,1.0,32.13,1.0,1.0,5.0,1994
6.0,1.0,1.0,40.16,1.0,1.0,2.0,1994
5.0,1.0,1.0,0.0,1.0,0.0,3.0,1995
1.0,1.0,0.0,1.21,1.0,,0.0,1995
7.0,1.0,0.0,4.17,1.0,,0.0,1995
8.0,1.0,0.0,0.0,1.0,,0.0,1995
4.0,1.0,1.0,0.0,1.0,0.0,5.0,1999
9.0,1.0,1.0,18.59,1.0,1.0,2.0,1999
3.0,0.0,1.0,0.0,,0.0,5.0,1999
0.0,1.0,1.0,21.13,1.0,1.0,20.0,1999
4.0,1.0,1.0,23.31,1.0,1.0,10.0,2000
2.0,1.0,0.0,62.400000000000006,1.0,,0.0,2000
1.0,1.0,1.0,15.11,1.0,1.0,10.0,2000
7.0,1.0,0.0,51.37,1.0,,0.0,2000
3.0,0.0,1.0,0.0,,0.0,5.0,2002
0.0,1.0,1.0,21.77,1.0,1.0,10.0,2002
6.0,1.0,1.0,10.95,1.0,1.0,2.0,2002
4.0,0.0,0.0,0.0,,,0.0,2003
5.0,1.0,1.0,22.09,1.0,1.0,3.0,2003
9.0,0.0,1.0,0.0,,0.0,2.0,2003
8.0,0.0,1.0,0.0,,0.0,5.0,2003
5.0,1.0,1.0,25.26,1.0,1.0,3.0,2004
7.0,1.0,0.0,0.0,1.0,,0.0,2004
8.0,1.0,1.0,63.53,1.0,1.0,10.0,2004
4.0,1.0,0.0,7.18,1.0,,0.0,2005
1.0,1.0,0.0,8.68,1.0,,0.0,2005
7.0,0.0,0.0,0.0,,,0.0,2005
3.0,0.0,0.0,0.0,,,0.0,2005
6.0,1.0,1.0,1.4900000000000002,1.0,1.0,2.0,2005
2.0,1.0,0.0,36.33,1.0,,0.0,2006
3.0,1.0,1.0,20.05,1.0,1.0,5.0,2006
4.0,1.0,0.0,2.93,1.0,,0.0,2007
2.0,1.0,0.0,4.32,1.0,,0.0,2007
1.0,1.0,0.0,2.38,1.0,,0.0,2007
3.0,1.0,0.0,3.3,1.0,,0.0,2007
6.0,1.0,0.0,7.79,1.0,,0.0,2007
4.0,0.0,0.0,0.0,,,0.0,2009
9.0,0.0,1.0,0.0,,0.0,2.0,2009
1.0,1.0,0.0,6.64,1.0,,0.0,2009
7.0,1.0,0.0,13.190000000000001,1.0,,0.0,2009
5.0,1.0,1.0,11.770000000000001,1.0,1.0,6.0,13403
9.0,0.0,0.0,0.0,,,0.0,13403
6.0,1.0,1.0,14.969999999999999,1.0,1.0,2.0,13403
5.0,1.0,0.0,3.16,1.0,,0.0,11921
9.0,0.0,0.0,0.0,,,0.0,11921
3.0,0.0,0.0,0.0,,,0.0,11921
0.0,1.0,0.0,0.27,1.0,,0.0,11921
8.0,0.0,1.0,0.0,,0.0,5.0,11921
9.0,1.0,1.0,0.0,1.0,0.0,2.0,2013
2.0,1.0,0.0,0.0,1.0,,0.0,2013
3.0,0.0,1.0,0.0,,0.0,5.0,2013
5.0,1.0,1.0,8.3,1.0,1.0,3.0,2014
2.0,0.0,0.0,0.0,,,0.0,2014
0.0,1.0,1.0,11.06,1.0,1.0,10.0,2014
2.0,1.0,0.0,0.0,1.0,,0.0,2016
1.0,1.0,1.0,0.0,1.0,0.0,10.0,2016
6.0,1.0,1.0,14.25,1.0,1.0,2.0,2016
7.0,1.0,0.0,5.26,1.0,,0.0,2018
3.0,0.0,0.0,0.0,,,0.0,2018
0.0,1.0,0.0,6.73,1.0,,0.0,2018
9.0,0.0,0.0,0.0,,,0.0,5736
3.0,0.0,0.0,0.0,,,0.0,5736
8.0,1.0,0.0,0.0,1.0,,0.0,5736
9.0,1.0,1.0,22.49,1.0,1.0,2.0,2023
2.0,1.0,0.0,0.0,1.0,,0.0,2023
8.0,1.0,1.0,28.64,1.0,1.0,5.0,2023
5.0,1.0,1.0,0.0,1.0,1.0,3.0,2025
2.0,1.0,0.0,0.0,1.0,,0.0,2025
1.0,1.0,0.0,0.0,1.0,,0.0,2025
8.0,1.0,1.0,0.0,1.0,0.0,5.0,2025
6.0,1.0,1.0,19.26,1.0,1.0,2.0,2025
4.0,0.0,1.0,0.0,,0.0,5.0,2026
9.0,0.0,0.0,0.0,,,0.0,2026
2.0,1.0,0.0,13.530000000000001,1.0,,0.0,2026
0.0,1.0,0.0,47.14000000000001,1.0,,0.0,2026
4.0,0.0,0.0,0.0,,,0.0,2027
2.0,0.0,0.0,0.0,,,0.0,2027
3.0,1.0,0.0,2.19,1.0,,0.0,2027
6.0,1.0,0.0,4.65,1.0,,0.0,2027
4.0,0.0,0.0,0.0,,,0.0,2028
9.0,1.0,1.0,17.42,1.0,1.0,2.0,2028
2.0,0.0,0.0,0.0,,,0.0,2028
7.0,0.0,0.0,0.0,,,0.0,2028
0.0,1.0,1.0,20.71,1.0,1.0,10.0,2028
5.0,1.0,1.0,17.45,1.0,1.0,3.0,2030
9.0,0.0,1.0,0.0,,0.0,4.0,2030
7.0,0.0,0.0,0.0,,,0.0,2030
6.0,1.0,1.0,36.07,1.0,1.0,2.0,2030
1.0,1.0,0.0,0.0,1.0,,0.0,2031
0.0,1.0,1.0,0.0,1.0,0.0,10.0,2031
8.0,1.0,0.0,0.0,1.0,,0.0,2031
6.0,1.0,1.0,0.0,1.0,1.0,2.0,2031
1.0,1.0,0.0,0.0,1.0,,0.0,12074
3.0,1.0,1.0,12.96,1.0,1.0,5.0,12074
8.0,1.0,1.0,20.81,1.0,1.0,5.0,12074
2.0,1.0,0.0,0.0,0.0,,0.0,8431
3.0,1.0,0.0,0.0,1.0,,0.0,8431
0.0,1.0,0.0,0.0,1.0,,0.0,8431
6.0,1.0,0.0,2.32,1.0,,0.0,8431
4.0,0.0,0.0,0.0,,,0.0,2034
9.0,0.0,0.0,0.0,,,0.0,2034
2.0,0.0,0.0,0.0,,,0.0,2034
6.0,1.0,1.0,10.02,1.0,1.0,2.0,2034
4.0,0.0,0.0,0.0,,,0.0,2035
9.0,0.0,1.0,0.0,,0.0,2.0,2035
7.0,1.0,0.0,0.0,1.0,,0.0,2035
8.0,1.0,1.0,16.02,1.0,1.0,5.0,2035
4.0,1.0,1.0,0.0,1.0,0.0,5.0,6728
1.0,1.0,0.0,7.48,1.0,,0.0,6728
3.0,1.0,1.0,21.36,1.0,1.0,5.0,6728
0.0,1.0,0.0,0.0,1.0,,0.0,6728
8.0,0.0,1.0,0.0,,0.0,5.0,6728
2.0,0.0,0.0,0.0,,,0.0,2039
1.0,1.0,1.0,0.0,1.0,0.0,10.0,2039
0.0,1.0,1.0,16.93,1.0,1.0,10.0,2039
8.0,1.0,1.0,0.0,1.0,1.0,5.0,2039
6.0,1.0,1.0,14.89,1.0,1.0,2.0,2039
1.0,1.0,1.0,20.42,1.0,1.0,10.0,2040
7.0,1.0,0.0,25.97,1.0,,0.0,2040
0.0,1.0,1.0,16.37,1.0,0.5,20.0,2040
6.0,1.0,1.0,25.47,1.0,1.0,2.0,2040
5.0,1.0,0.0,4.1899999999999995,1.0,,0.0,2041
2.0,1.0,0.0,10.149999999999999,1.0,,0.0,2041
1.0,1.0,0.0,13.780000000000001,1.0,,0.0,2041
4.0,1.0,1.0,14.18,1.0,1.0,5.0,2042
5.0,1.0,1.0,0.0,1.0,0.0,3.0,2042
9.0,1.0,1.0,14.78,1.0,1.0,2.0,2042
6.0,1.0,1.0,25.34,1.0,1.0,2.0,2042
1.0,1.0,0.0,0.0,1.0,,0.0,411
3.0,0.0,0.0,0.0,,,0.0,411
8.0,1.0,0.0,0.0,1.0,,0.0,411
6.0,1.0,0.0,9.63,1.0,,0.0,411
9.0,1.0,0.0,7.66,1.0,,0.0,2044
7.0,0.0,0.0,0.0,,,0.0,2044
8.0,1.0,1.0,7.800000000000001,1.0,1.0,5.0,2044
6.0,1.0,1.0,10.98,1.0,1.0,2.0,2044
4.0,1.0,1.0,22.91,1.0,1.0,5.0,2045
5.0,1.0,1.0,0.0,1.0,1.0,3.0,2045
9.0,1.0,0.0,0.0,1.0,,0.0,2045
2.0,1.0,0.0,26.61,1.0,,0.0,2045
1.0,1.0,1.0,15.73,1.0,1.0,10.0,2045
8.0,1.0,0.0,0.0,1.0,,0.0,2045
2.0,1.0,0.0,14.72,1.0,,0.0,2047
3.0,1.0,0.0,0.0,1.0,,0.0,2047
8.0,1.0,1.0,11.82,1.0,1.0,5.0,2047
5.0,1.0,1.0,18.0,1.0,1.0,6.0,2050
9.0,1.0,1.0,0.0,1.0,0.0,2.0,2050
2.0,0.0,0.0,0.0,,,0.0,2050
1.0,1.0,0.0,9.99,1.0,,0.0,2050
2.0,1.0,0.0,0.0,1.0,,0.0,2052
3.0,1.0,0.0,0.0,1.0,,0.0,2052
8.0,1.0,0.0,0.0,1.0,,0.0,2052
4.0,1.0,1.0,10.64,1.0,1.0,5.0,2053
3.0,1.0,1.0,0.0,1.0,0.0,5.0,2053
0.0,1.0,1.0,14.42,1.0,1.0,10.0,2053
8.0,1.0,1.0,16.81,1.0,1.0,5.0,2053
4.0,1.0,1.0,0.0,1.0,1.0,5.0,2055
8.0,1.0,1.0,8.36,1.0,1.0,10.0,2055
6.0,1.0,1.0,14.28,1.0,0.5,4.0,2055
5.0,1.0,1.0,20.44,1.0,1.0,3.0,2056
1.0,1.0,1.0,0.0,1.0,1.0,10.0,2056
7.0,0.0,0.0,0.0,,,0.0,2056
0.0,0.0,1.0,0.0,,0.0,10.0,2056
6.0,1.0,0.0,0.0,1.0,,0.0,2056
4.0,1.0,1.0,10.5,1.0,1.0,5.0,2057
5.0,1.0,1.0,14.28,1.0,1.0,3.0,2057
9.0,1.0,1.0,12.34,1.0,1.0,2.0,2057
2.0,0.0,0.0,0.0,,,0.0,2057
6.0,1.0,1.0,12.07,1.0,1.0,2.0,2057
2.0,1.0,0.0,0.0,1.0,,0.0,2058
1.0,1.0,1.0,12.96,1.0,1.0,10.0,2058
7.0,1.0,0.0,20.4,1.0,,0.0,2058
6.0,1.0,1.0,0.0,1.0,1.0,2.0,2058
1.0,1.0,1.0,12.22,1.0,1.0,10.0,2059
7.0,0.0,0.0,0.0,,,0.0,2059
3.0,0.0,1.0,0.0,,0.0,5.0,2059
0.0,1.0,1.0,48.55,1.0,1.0,20.0,2059
5.0,1.0,0.0,5.29,1.0,,0.0,2060
9.0,0.0,0.0,0.0,,,0.0,2060
2.0,0.0,0.0,0.0,,,0.0,2060
1.0,1.0,0.0,0.4,1.0,,0.0,2060
6.0,1.0,0.0,5.87,1.0,,0.0,2060
5.0,1.0,1.0,13.59,1.0,1.0,3.0,2061
7.0,1.0,0.0,16.27,1.0,,0.0,2061
3.0,0.0,1.0,0.0,,0.0,10.0,2061
6.0,1.0,1.0,11.24,1.0,1.0,2.0,2061
4.0,1.0,1.0,11.08,1.0,1.0,5.0,2063
3.0,1.0,1.0,11.08,1.0,1.0,5.0,2063
6.0,1.0,1.0,18.439999999999998,1.0,1.0,2.0,2063
5.0,1.0,1.0,28.2,1.0,1.0,3.0,2064
9.0,1.0,1.0,15.46,1.0,1.0,2.0,2064
2.0,1.0,0.0,54.239999999999995,1.0,,0.0,2064
4.0,1.0,1.0,16.34,1.0,1.0,5.0,2065
3.0,0.0,1.0,0.0,,0.0,5.0,2065
8.0,1.0,1.0,18.34,1.0,1.0,5.0,2065
9.0,1.0,1.0,17.55,1.0,1.0,2.0,12262
7.0,0.0,0.0,0.0,,,0.0,12262
3.0,1.0,1.0,0.0,1.0,1.0,5.0,12262
0.0,1.0,1.0,10.99,1.0,1.0,10.0,12262
5.0,1.0,0.0,4.24,1.0,,0.0,2071
0.0,1.0,0.0,2.43,1.0,,0.0,2071
8.0,1.0,0.0,2.86,1.0,,0.0,2071
4.0,1.0,0.0,7.29,1.0,,0.0,1715
9.0,1.0,0.0,0.0,1.0,,0.0,1715
1.0,1.0,0.0,2.13,1.0,,0.0,1715
3.0,0.0,0.0,0.0,,,0.0,1715
2.0,0.0,0.0,0.0,,,0.0,2073
1.0,1.0,1.0,0.0,1.0,0.0,10.0,2073
3.0,1.0,1.0,27.72,1.0,1.0,5.0,2073
6.0,1.0,1.0,47.980000000000004,1.0,1.0,4.0,2073
5.0,1.0,0.0,0.47000000000000003,1.0,,0.0,2074
2.0,0.0,0.0,0.0,,,0.0,2074
1.0,1.0,0.0,3.32,1.0,,0.0,2074
0.0,1.0,0.0,7.01,1.0,,0.0,2074
8.0,1.0,0.0,5.5600000000000005,1.0,,0.0,2074
9.0,1.0,0.0,0.0,1.0,,0.0,2076
1.0,1.0,1.0,21.31,1.0,1.0,10.0,2076
8.0,1.0,1.0,9.23,1.0,1.0,5.0,2076
5.0,1.0,0.0,2.6,1.0,,0.0,2077
9.0,1.0,0.0,0.9700000000000001,1.0,,0.0,2077
7.0,0.0,0.0,0.0,,,0.0,2077
3.0,1.0,0.0,0.0,1.0,,0.0,2077
8.0,1.0,0.0,2.9000000000000004,1.0,,0.0,2077
1.0,1.0,0.0,3.04,1.0,,0.0,2078
7.0,1.0,0.0,7.93,1.0,,0.0,2078
3.0,1.0,0.0,6.0200000000000005,1.0,,0.0,2078
6.0,1.0,0.0,9.52,1.0,,0.0,2078
1.0,1.0,1.0,16.75,1.0,1.0,10.0,2079
3.0,1.0,1.0,0.0,1.0,0.0,5.0,2079
0.0,1.0,1.0,49.370000000000005,1.0,1.0,20.0,2079
6.0,1.0,1.0,26.01,1.0,1.0,2.0,2079
2.0,1.0,0.0,0.0,1.0,,0.0,2080
1.0,1.0,0.0,0.93,1.0,,0.0,2080
7.0,1.0,0.0,5.66,1.0,,0.0,2080
3.0,0.0,0.0,0.0,,,0.0,2080
8.0,1.0,0.0,2.87,1.0,,0.0,2080
5.0,1.0,0.0,0.12,1.0,,0.0,14790
1.0,1.0,0.0,1.45,1.0,,0.0,14790
5.0,1.0,1.0,7.76,1.0,1.0,3.0,2083
7.0,1.0,0.0,0.0,1.0,,0.0,2083
3.0,1.0,1.0,10.49,1.0,1.0,5.0,2083
0.0,0.0,1.0,0.0,,0.0,10.0,2083
4.0,1.0,0.0,0.0,1.0,,0.0,2085
1.0,1.0,0.0,24.32,1.0,,0.0,2085
7.0,1.0,0.0,4.93,1.0,,0.0,2085
0.0,1.0,0.0,0.0,1.0,,0.0,2085
4.0,1.0,1.0,23.4,1.0,1.0,5.0,2086
5.0,1.0,0.0,0.0,1.0,,0.0,2086
1.0,1.0,1.0,0.0,1.0,0.0,10.0,2086
6.0,1.0,1.0,16.0,1.0,0.5,4.0,2086
9.0,0.0,0.0,0.0,,,0.0,2087
1.0,1.0,1.0,0.0,1.0,1.0,10.0,2087
0.0,1.0,1.0,11.79,1.0,1.0,10.0,2087
1.0,1.0,1.0,0.0,0.0,0.0,10.0,2089
3.0,0.0,1.0,0.0,,0.0,5.0,2089
6.0,1.0,1.0,22.93,1.0,1.0,2.0,2089
9.0,1.0,1.0,25.33,1.0,1.0,2.0,2090
2.0,1.0,0.0,17.86,1.0,,0.0,2090
7.0,1.0,0.0,0.0,1.0,,0.0,2090
3.0,1.0,1.0,7.92,1.0,1.0,5.0,2090
8.0,1.0,1.0,11.5,1.0,1.0,5.0,2090
2.0,1.0,0.0,6.41,1.0,,0.0,2091
1.0,1.0,0.0,1.56,1.0,,0.0,2091
6.0,1.0,0.0,1.48,1.0,,0.0,2091
1.0,1.0,0.0,13.54,1.0,,0.0,2092
3.0,0.0,0.0,0.0,,,0.0,2092
4.0,0.0,0.0,0.0,,,0.0,2093
9.0,0.0,0.0,0.0,,,0.0,2093
7.0,1.0,0.0,2.7,1.0,,0.0,2093
3.0,0.0,0.0,0.0,,,0.0,2093
1.0,1.0,0.0,12.97,1.0,,0.0,2094
7.0,1.0,0.0,0.0,1.0,,0.0,2094
3.0,0.0,0.0,0.0,,,0.0,2094
0.0,1.0,0.0,13.670000000000002,1.0,,0.0,2094
8.0,1.0,0.0,8.89,1.0,,0.0,2094
6.0,1.0,1.0,14.26,1.0,1.0,2.0,2094
9.0,1.0,1.0,28.72,1.0,1.0,2.0,2095
2.0,1.0,0.0,0.0,1.0,,0.0,2095
0.0,1.0,0.0,0.0,1.0,,0.0,2095
6.0,1.0,1.0,20.75,1.0,1.0,2.0,2095
9.0,1.0,1.0,14.92,1.0,1.0,2.0,2098
2.0,1.0,0.0,0.0,1.0,,0.0,2098
1.0,1.0,1.0,16.26,1.0,1.0,10.0,2098
0.0,1.0,1.0,19.6,1.0,1.0,10.0,2098
8.0,1.0,1.0,20.77,1.0,1.0,5.0,2098
2.0,1.0,0.0,11.45,1.0,,0.0,12488
1.0,1.0,1.0,10.39,1.0,1.0,10.0,12488
0.0,1.0,0.0,11.190000000000001,1.0,,0.0,12488
4.0,0.0,1.0,0.0,,0.0,5.0,2100
2.0,0.0,0.0,0.0,,,0.0,2100
0.0,1.0,1.0,0.0,1.0,1.0,10.0,2100
8.0,1.0,1.0,17.28,1.0,1.0,5.0,2100
4.0,1.0,1.0,17.16,1.0,1.0,5.0,2102
5.0,1.0,1.0,10.74,1.0,1.0,3.0,2102
7.0,1.0,0.0,17.21,1.0,,0.0,2102
6.0,0.0,1.0,0.0,,0.0,2.0,2102
1.0,1.0,0.0,2.26,1.0,,0.0,2103
8.0,1.0,0.0,5.3500000000000005,1.0,,0.0,2103
6.0,1.0,1.0,10.76,1.0,1.0,2.0,2103
5.0,1.0,1.0,17.75,1.0,1.0,3.0,2106
9.0,1.0,1.0,0.0,1.0,1.0,2.0,2106
1.0,1.0,1.0,16.41,1.0,1.0,10.0,2106
8.0,1.0,1.0,18.66,1.0,1.0,5.0,2106
6.0,1.0,1.0,32.510000000000005,1.0,1.0,2.0,2106
2.0,1.0,0.0,0.0,0.0,,0.0,2108
7.0,0.0,0.0,0.0,,,0.0,2108
0.0,1.0,1.0,42.02,1.0,1.0,10.0,2108
8.0,0.0,0.0,0.0,,,0.0,2108
0.0,1.0,1.0,28.44,1.0,0.5,20.0,2110
6.0,1.0,1.0,20.59,1.0,1.0,4.0,2110
9.0,1.0,0.0,3.35,1.0,,0.0,2111
7.0,1.0,0.0,0.0,1.0,,0.0,2111
3.0,0.0,1.0,0.0,,0.0,5.0,2111
8.0,1.0,0.0,3.42,1.0,,0.0,2111
6.0,1.0,0.0,0.0,1.0,,0.0,2111
9.0,0.0,1.0,0.0,,0.0,2.0,8308
2.0,1.0,0.0,0.0,1.0,,0.0,8308
0.0,0.0,0.0,0.0,,,0.0,8308
5.0,1.0,0.0,1.2,1.0,,0.0,2115
1.0,1.0,0.0,5.58,1.0,,0.0,2115
0.0,0.0,0.0,0.0,,,0.0,2115
8.0,1.0,1.0,0.0,1.0,1.0,5.0,2115
9.0,0.0,1.0,0.0,,0.0,2.0,2118
1.0,1.0,1.0,35.769999999999996,1.0,1.0,10.0,2118
7.0,1.0,0.0,50.269999999999996,1.0,,0.0,2118
3.0,0.0,0.0,0.0,,,0.0,2118
0.0,1.0,1.0,26.33,1.0,1.0,10.0,2118
6.0,1.0,1.0,26.52,1.0,1.0,2.0,2118
5.0,1.0,0.0,1.72,1.0,,0.0,11622
1.0,1.0,0.0,11.82,1.0,,0.0,11622
7.0,1.0,0.0,0.0,1.0,,0.0,11622
6.0,1.0,0.0,4.62,1.0,,0.0,11622
5.0,1.0,1.0,7.73,1.0,1.0,3.0,2120
7.0,1.0,0.0,0.0,1.0,,0.0,2120
9.0,0.0,1.0,0.0,,0.0,2.0,2122
1.0,0.0,1.0,0.0,,0.0,10.0,2122
8.0,1.0,1.0,10.5,1.0,1.0,5.0,2122
6.0,1.0,1.0,30.830000000000002,1.0,1.0,4.0,2122
9.0,1.0,1.0,27.28,1.0,1.0,2.0,2123
2.0,1.0,0.0,24.06,1.0,,0.0,2123
8.0,1.0,1.0,23.88,1.0,1.0,5.0,2123
4.0,1.0,1.0,32.67,1.0,1.0,5.0,2124
5.0,1.0,1.0,21.57,1.0,1.0,3.0,2124
9.0,1.0,1.0,18.98,1.0,1.0,2.0,2124
3.0,1.0,1.0,18.98,1.0,1.0,10.0,2124
4.0,1.0,1.0,12.4,1.0,1.0,5.0,2125
1.0,1.0,1.0,19.96,1.0,1.0,10.0,2125
7.0,1.0,0.0,13.05,1.0,,0.0,2125
3.0,1.0,1.0,14.99,1.0,1.0,5.0,2125
4.0,1.0,1.0,26.96,1.0,1.0,10.0,2126
9.0,1.0,1.0,30.47,1.0,1.0,2.0,2126
7.0,1.0,0.0,0.0,1.0,,0.0,2126
5.0,1.0,1.0,19.06,1.0,1.0,3.0,2129
1.0,1.0,1.0,14.24,1.0,1.0,10.0,2129
7.0,1.0,0.0,5.85,1.0,,0.0,2129
3.0,1.0,1.0,7.68,1.0,1.0,5.0,2129
0.0,1.0,1.0,20.869999999999997,1.0,0.5,20.0,2129
9.0,1.0,1.0,29.5,1.0,1.0,4.0,2130
1.0,1.0,1.0,11.36,1.0,1.0,10.0,2130
4.0,1.0,1.0,13.72,1.0,1.0,5.0,2131
5.0,1.0,1.0,16.03,1.0,1.0,3.0,2131
7.0,1.0,0.0,16.05,1.0,,0.0,2131
3.0,1.0,1.0,10.19,1.0,1.0,5.0,2131
8.0,1.0,1.0,7.27,1.0,1.0,5.0,2131
4.0,1.0,1.0,13.88,1.0,1.0,5.0,2133
9.0,1.0,0.0,7.04,1.0,,0.0,2133
2.0,1.0,0.0,43.39,1.0,,0.0,2133
0.0,1.0,1.0,25.97,1.0,1.0,10.0,2133
2.0,1.0,0.0,0.0,1.0,,0.0,2134
1.0,1.0,0.0,6.03,1.0,,0.0,2134
7.0,1.0,0.0,14.41,1.0,,0.0,2134
2.0,1.0,0.0,24.33,1.0,,0.0,2135
1.0,1.0,1.0,27.21,1.0,1.0,10.0,2135
0.0,1.0,1.0,0.0,1.0,0.0,10.0,2135
8.0,1.0,1.0,17.53,1.0,1.0,5.0,2135
6.0,1.0,1.0,29.16,1.0,1.0,4.0,2135
2.0,1.0,0.0,22.81,1.0,,0.0,2136
1.0,1.0,1.0,24.31,1.0,1.0,10.0,2136
3.0,1.0,1.0,17.37,1.0,0.5,10.0,2136
6.0,1.0,1.0,16.68,1.0,1.0,2.0,2136
2.0,1.0,0.0,8.99,1.0,,0.0,2140
3.0,1.0,1.0,14.44,1.0,1.0,5.0,2140
6.0,1.0,1.0,0.0,1.0,0.0,2.0,2140
9.0,1.0,1.0,25.58,1.0,1.0,2.0,2142
7.0,1.0,0.0,0.0,0.0,,0.0,2142
8.0,1.0,1.0,29.97,1.0,1.0,5.0,2142
4.0,0.0,1.0,0.0,,0.0,5.0,2143
9.0,0.0,0.0,0.0,,,0.0,2143
2.0,1.0,0.0,62.88,1.0,,0.0,2143
6.0,1.0,1.0,0.0,1.0,0.0,2.0,2143
5.0,1.0,0.0,3.0200000000000005,1.0,,0.0,2145
2.0,1.0,0.0,1.1600000000000001,1.0,,0.0,2145
3.0,1.0,1.0,6.7,1.0,1.0,5.0,2145
8.0,1.0,1.0,6.7,1.0,1.0,5.0,2145
2.0,1.0,0.0,55.69,1.0,,0.0,9217
1.0,1.0,1.0,15.26,1.0,1.0,10.0,9217
3.0,1.0,1.0,0.0,1.0,0.0,5.0,9217
6.0,1.0,1.0,20.44,1.0,1.0,2.0,9217
4.0,0.0,0.0,0.0,,,0.0,2147
9.0,1.0,0.0,2.49,1.0,,0.0,2147
2.0,0.0,0.0,0.0,,,0.0,2147
3.0,1.0,0.0,0.45,1.0,,0.0,2147
6.0,0.0,0.0,0.0,,,0.0,2147
5.0,1.0,1.0,30.79,1.0,1.0,3.0,2148
1.0,1.0,0.0,0.0,1.0,,0.0,2148
0.0,1.0,1.0,23.97,1.0,1.0,10.0,2148
4.0,0.0,0.0,0.0,,,0.0,2149
5.0,1.0,1.0,0.0,1.0,1.0,3.0,2149
8.0,1.0,0.0,1.67,1.0,,0.0,2149
7.0,1.0,0.0,34.379999999999995,1.0,,0.0,14532
8.0,1.0,1.0,7.9,1.0,1.0,5.0,14532
6.0,1.0,1.0,17.1,1.0,1.0,2.0,14532
4.0,0.0,1.0,0.0,,0.0,5.0,2153
9.0,0.0,1.0,0.0,,0.0,2.0,2153
2.0,0.0,0.0,0.0,,,0.0,2153
0.0,1.0,0.0,15.030000000000001,1.0,,0.0,2153
6.0,1.0,1.0,6.42,1.0,1.0,2.0,2153
4.0,1.0,1.0,28.78,1.0,1.0,5.0,2154
3.0,1.0,1.0,26.61,1.0,1.0,5.0,2154
9.0,1.0,0.0,0.0,1.0,,0.0,2156
7.0,1.0,0.0,17.21,1.0,,0.0,2156
6.0,1.0,1.0,37.61,1.0,1.0,2.0,2156
2.0,1.0,0.0,27.64,1.0,,0.0,2160
1.0,1.0,0.0,16.84,1.0,,0.0,2160
8.0,1.0,1.0,11.64,1.0,1.0,5.0,2160
6.0,1.0,1.0,11.34,1.0,1.0,4.0,2160
4.0,0.0,0.0,0.0,,,0.0,2161
2.0,0.0,0.0,0.0,,,0.0,2161
3.0,1.0,1.0,0.0,1.0,0.0,5.0,2161
6.0,1.0,1.0,0.0,1.0,0.0,2.0,2161
5.0,1.0,1.0,111.23,1.0,1.0,3.0,2162
1.0,1.0,0.0,18.439999999999998,1.0,,0.0,2162
0.0,1.0,1.0,26.410000000000004,1.0,1.0,10.0,2162
8.0,1.0,1.0,11.71,1.0,1.0,5.0,2162
4.0,0.0,1.0,0.0,,0.0,10.0,2167
5.0,1.0,1.0,0.0,1.0,0.0,3.0,2167
2.0,1.0,0.0,63.150000000000006,1.0,,0.0,2167
8.0,1.0,1.0,22.68,1.0,1.0,5.0,2167
2.0,0.0,0.0,0.0,,,0.0,2168
1.0,1.0,0.0,11.41,1.0,,0.0,2168
6.0,1.0,0.0,0.05,1.0,,0.0,2168
4.0,1.0,0.0,0.0,1.0,,0.0,6519
5.0,1.0,1.0,16.53,1.0,1.0,3.0,6519
9.0,0.0,1.0,0.0,,0.0,2.0,6519
0.0,1.0,0.0,0.0,1.0,,0.0,6519
9.0,1.0,0.0,0.0,1.0,,0.0,2170
1.0,1.0,0.0,2.56,1.0,,0.0,2170
0.0,1.0,0.0,0.0,1.0,,0.0,2170
8.0,1.0,0.0,1.35,1.0,,0.0,2170
4.0,0.0,0.0,0.0,,,0.0,2171
5.0,1.0,0.0,0.0,1.0,,0.0,2171
3.0,1.0,0.0,4.98,1.0,,0.0,2171
8.0,0.0,0.0,0.0,,,0.0,2171
5.0,1.0,0.0,0.6000000000000001,1.0,,0.0,2174
2.0,1.0,0.0,0.0,1.0,,0.0,2174
1.0,1.0,0.0,0.0,1.0,,0.0,2174
8.0,1.0,0.0,2.3,1.0,,0.0,2174
3.0,0.0,1.0,0.0,,0.0,5.0,2175
